,a,a_std,a_subj.0,a_subj.1,a_subj.2,a_subj.3,a_subj.4,a_subj.5,a_subj.6,a_subj.7,a_subj.8,a_subj.9,a_subj.10,a_subj.11,t,t_std,t_subj.0,t_subj.1,t_subj.2,t_subj.3,t_subj.4,t_subj.5,t_subj.6,t_subj.7,t_subj.8,t_subj.9,t_subj.10,t_subj.11,v_Intercept,v_Intercept_std,v_Intercept_subj.0,v_Intercept_subj.1,v_Intercept_subj.2,v_Intercept_subj.3,v_Intercept_subj.4,v_Intercept_subj.5,v_Intercept_subj.6,v_Intercept_subj.7,v_Intercept_subj.8,v_Intercept_subj.9,v_Intercept_subj.10,v_Intercept_subj.11,v_cov,v_cov_std,v_cov_subj.0,v_cov_subj.1,v_cov_subj.2,v_cov_subj.3,v_cov_subj.4,v_cov_subj.5,v_cov_subj.6,v_cov_subj.7,v_cov_subj.8,v_cov_subj.9,v_cov_subj.10,v_cov_subj.11
10,0.6239970240054963,0.2222630379621794,0.465903621029611,0.17377319587780587,0.6230344887024456,0.689055336916244,1.060435818974594,0.22359149328389555,0.6028781801132888,0.8618410343612309,0.5540314851753539,0.5276827711277431,0.6891562405506426,0.42699197043930415,0.2692061428769347,0.1042054818285383,0.22816383866454998,0.24576445464358215,0.1772049544722016,0.2544877817859068,0.35301219059667865,0.42030867590735566,0.16313930866810056,0.22046877194761177,0.23339636253006033,0.18858027035997768,0.3218768526396683,0.37349743391277834,1.1974605286639515,0.3061273911630203,1.1972240723175602,0.9687551879178614,0.9632222204407216,1.0591442691989004,1.1389280415508551,0.9135977295521903,0.9494269888064515,1.7693431469441852,1.6469680196175087,1.2696920013602317,1.3303049335684087,1.0763283925270186,0.4730265019148586,0.18831704975939392,0.6316258035618483,0.43594696024119256,0.8212107965656142,0.5986098093255063,0.33714509687301386,0.400879703187833,0.4610774089313262,0.503120199744435,0.4095286635448988,0.6179254839046344,0.6537373839564893,0.3520241623129834
11,0.5823272425291105,0.30300030850443255,0.46603511123024877,0.16554331763905927,0.6824666084318685,0.6991940616573656,0.933815325450661,0.2461172579942057,0.6238782028704519,0.8808391448469973,0.5875935695030244,0.5175555265859785,0.6793742850314742,0.44048510635299915,0.2562307524213775,0.08080206148249386,0.22828936601329952,0.245800426765311,0.1759817805586224,0.2521435965400558,0.3813140524592701,0.41965116985238066,0.16442039741227665,0.2184296206881795,0.23477480456160787,0.18374506135018928,0.3051872341077284,0.3718207318243033,1.3459301645034576,0.6157360450468927,0.6797803552472265,1.206112457537646,1.2794899757793834,1.0882762987282297,0.5093438185718485,1.2801162022338501,1.0091190230670724,1.0376395603012276,1.3008314521180486,1.5213950369390348,1.4428944377536554,1.6810670230482871,0.425662841247616,0.19300286385484217,0.35092809998138286,0.47165685805417573,0.42241605620932904,0.21733593254134012,0.4375649815230496,0.2936663325521264,0.7235627537859759,0.024545185692368326,0.36025609622113275,0.5425795732497762,0.49065918509517475,0.43014061348097044
12,0.6065085609681107,0.254073848631694,0.4618623540331017,0.1632075982950203,0.675830997324906,0.6829709209707002,0.9585089178159865,0.25669019174272334,0.641374052509,0.885605192519016,0.5218939702174775,0.41797330345257144,0.6927213980823343,0.4489624925892739,0.27956007165472807,0.11625254914638669,0.2257614516140756,0.24565966743122583,0.17357208602096044,0.2531670160992913,0.3592400270274754,0.4203836074738017,0.1610627774083422,0.2124181777492013,0.231475189412055,0.18672311409073086,0.3159061070364414,0.37129790601926227,1.2257351158500602,0.5198068597257268,1.8544496108151045,1.5513344591960254,1.0718761563022166,1.1353894045440356,1.0922237660354435,1.0001047125265627,1.527275594309524,1.2252485978475756,2.224156901815802,1.2877668376772018,1.4082516540186814,1.7711340776482891,0.38660355164747745,0.18377850015462047,0.3377427351737057,0.5591697879995708,0.25897260282357704,0.5222339566006443,0.3831794278919157,0.5927954844267495,0.19918413772510996,0.3172511417253871,0.6671554838989359,0.2962269195020846,0.6185531783931242,0.4612219607459227
13,0.730895320630832,0.2581112834038839,0.5184734945739664,0.16997813790152405,0.6781659742755757,0.6819090659688966,1.0091025548569712,0.2506086561424381,0.6994720689826602,0.9000734785187872,0.5108036798431088,0.49480502134338106,0.6399745179179268,0.513047159953294,0.2733580147180059,0.08238974880808184,0.2266154354872004,0.24551094151588004,0.1793798211157819,0.24894244756184683,0.37099374758627063,0.41949338789129,0.16153715519482081,0.21333215241048867,0.24153780408674388,0.1870969465432745,0.31730943426130376,0.36876992665163205,1.3931757579100266,0.3848222981692966,0.9906705603398471,1.393627845657807,1.1762362613897541,0.5222695962377754,0.68991541447869,1.051006729405738,1.1789215625062859,0.8142003963758706,1.5778345401591831,1.2246801861095051,1.2015601046210524,1.5762303638367139,0.345038189012135,0.13873375133450244,0.2760632220806658,0.3631004624482534,0.3252788271569752,0.34344582170164445,0.24482929158761815,0.2864708320394858,0.6542995802769591,0.5553831644319283,0.7070803305320478,0.48455562763713983,0.4451281614863343,0.38698939404103394
14,0.6747182527573602,0.4059330003836563,0.4875927142315375,0.17794027549698332,0.6375541162277564,0.7057054792960972,0.9303217900590114,0.24199636948665637,0.6992667855138811,0.7693381903107154,0.43452522938918603,0.4736780700584385,0.6672094974874976,0.5240894419408999,0.25630210308080154,0.08092932212075626,0.22823185041441718,0.24532275514083796,0.18000511034348568,0.2515348051514203,0.3748412953326193,0.4209080008970192,0.15275335646393132,0.2211330942452861,0.23950594447553242,0.1849233979385645,0.32258853594607473,0.36897707945131486,1.2861304739909836,0.3749014234531364,1.4149388158156324,0.9908533854370567,1.3629437205007306,0.9956936996073649,0.995899789919034,1.201912314567017,1.178380779277631,0.8047244375291576,1.7040829378552877,1.1694957301895044,1.4408637325201694,1.2630135766831248,0.4001847432794136,0.15498123549443288,0.3448280488797065,0.6573907721994486,0.46653114379046146,0.48790731798628467,0.6211657366075097,0.049613325823222185,0.34101187697948876,0.37128023167102553,0.6800288323977667,0.21986698745304767,0.40867905945846705,0.32147216309657656
15,0.6452248719359194,0.2178227151708024,0.5320715473217957,0.18261053559253335,0.6394303765384575,0.7113123096205526,0.9423544029405402,0.23512334249189598,0.6220072412784869,0.816838209351834,0.5155129134192376,0.48445547797512195,0.7081779982512786,0.5150270680130946,0.2346056281970931,0.07680277992673762,0.2207348646897658,0.24519918693861242,0.17927287329377406,0.2524793465576218,0.3698188089219406,0.4208805907011949,0.16063762443812574,0.22155914843323504,0.23837259551827877,0.18572323762774978,0.3217344699063569,0.36845051630384085,1.3468091600540053,0.2921396881076358,1.2777833994732506,1.4487597996886956,1.4063255251130986,1.149835225560008,0.820743371590529,1.3387356711756913,1.2971315560942251,0.9030569022141723,1.0949345233848962,1.4617105765173295,1.886222782727391,1.172517753835826,0.25740280780210795,0.18668841395344782,0.3234969320460128,0.28247126973096204,0.15257631233391503,-0.020522534613699406,0.19301216102988525,0.07712360996712626,0.023540777391647685,0.37098775826332187,0.37465313683550705,0.5835368962656733,0.3496753840310249,0.35173937374485903
16,0.46802478168749684,0.2467262688045654,0.521551967810675,0.17994818783088073,0.6406424894004681,0.68696190308607,0.9455942458054614,0.2485219061980977,0.6423006900956161,0.8575395198898108,0.5184642496271744,0.47113917477230755,0.7438664526144696,0.5148440669668525,0.25953867468336306,0.10938429413491108,0.21949800802918562,0.24531654270363007,0.1799452724466669,0.24880439012408254,0.36911132607548536,0.41920344100776713,0.16413725102572216,0.22077167811651935,0.2311727408689324,0.18551355170248182,0.30833924426217174,0.3730984568861179,1.364020776365052,0.2549846503650999,1.3276644806376137,1.353485346690876,1.3868704793725235,0.8143378724558845,1.3082248898929096,1.4180222664022737,1.6436346390714596,1.8131005289183195,1.4707551715473013,1.5321503026070982,1.1777180851068536,1.1617217090174927,0.28683909542561253,0.14816766685067506,0.3279940968657399,0.1607772343677938,0.3035369081695142,0.3937105055869875,0.287467173759249,0.24702274434577512,-0.00861535130739266,0.20689152448013692,0.23687853683824306,0.26795029675120363,0.40648910406428485,0.2669990915489867
17,0.660138094307107,0.2992450443905749,0.5569427592029604,0.19089603501235067,0.7011493767316718,0.6677747580492077,0.9387851875934872,0.2604924263023577,0.6184596539655617,0.893247660808186,0.515906468418865,0.4710570439023868,0.7004677646304737,0.4854341560866429,0.22650944836182554,0.07841249672373907,0.21991379905004504,0.24536261134216095,0.18326073123321168,0.24288446587542142,0.3665172527781008,0.4183094045575049,0.1658069787865451,0.21779253341010416,0.23289419656298416,0.18461364027173724,0.3148492338386428,0.36900670623008464,1.497991696331555,0.2406779979256016,1.3298248527174337,1.8316842493189807,1.322418087677774,0.9240968033093319,1.504364019988162,1.7031001123242882,1.3575393208082849,1.4714559006188428,1.413795638206484,1.371106288956831,1.4923106746253205,1.6843298751873959,0.22459054723775174,0.11448329854505271,0.12965397358131758,0.10091762163468887,0.26198339336991056,0.2076291164868582,0.13013753331626182,0.13477198886161806,0.432798271536548,0.29234430836634967,0.20700063924111287,0.42887589537465853,0.1999969481966151,0.2820907237992297
18,0.6144834903716427,0.2771631719099956,0.515750688264485,0.17994299985924156,0.5435351791570563,0.6722228335199234,0.9644429363500466,0.25379394841199104,0.6387191420283136,0.8564757416236569,0.4538109850540202,0.4744463086994173,0.6906125141204168,0.5033466154117814,0.24075757748912344,0.09442337720625932,0.22628972119654586,0.2455062071702638,0.1856440432756252,0.2569108305660482,0.37063604364667735,0.4188208327703545,0.15886584812754884,0.21367193288452638,0.23901407576337289,0.1897971221144024,0.3144739640465559,0.3725841314546049,1.484423987424859,0.3291462767466935,1.471243322449423,1.694301197077433,1.1058230790336814,1.060775662534732,1.244172198307269,1.5876861214076632,1.4843133247168823,1.4298742734544656,1.3946811199914668,1.3589937128016183,1.5613661785683906,1.5336498521695465,0.2141326431381644,0.09843688474098156,0.10654601217877453,0.2944487829989082,0.28523771981941803,0.19157411125040807,-0.006356650459310595,0.10996748512972797,0.3278889350245758,0.25995754177470587,0.2946708380701662,0.27120878429062456,0.17317097808565807,0.2696360043774809
19,0.5475001683144844,0.19310223362882592,0.49950099090596756,0.16438514630755863,0.532515711179164,0.6787407185719042,0.9845306760257413,0.2697959044138564,0.660166378150435,0.8956507911546494,0.46160239173720496,0.45129110923695404,0.7377798940356953,0.47360214454193345,0.29431216500132246,0.10865858746147417,0.2273059185338555,0.24581818007405182,0.1845041207246511,0.25444706939096434,0.37016396250838784,0.41947302993828817,0.15678917910135529,0.22026490052452002,0.2383798414627707,0.18451408084793625,0.3148019209111385,0.3721260245217886,1.4433685585095968,0.25161057824622274,1.7499998611439975,1.5186536581802639,1.2394214796784553,0.9405788440301522,1.372117139927144,1.2720315985970774,1.6309837571776697,1.4952011020569957,1.6435512235512197,1.3000642490558623,1.2424740895681463,1.480093724761907,0.2693215715785758,0.09133433299054261,0.2431025262019404,0.20017014866895352,0.13260422880779646,0.2274003657398384,0.11172715156199024,0.24464471570195007,0.4051871410864703,0.26682310779784724,0.13683368864422724,0.2797991937533742,0.19076636300311023,0.43187117858603546
20,0.5046758762026795,0.2648205917703265,0.4974863089989042,0.16019619726979673,0.6818890717901864,0.6303050115199167,0.9746220407552592,0.2559429559711242,0.6947488992653807,0.8629935957071893,0.443675950055732,0.47340471144252616,0.7319598360234616,0.4652374152739708,0.2928181442588701,0.10783651794962364,0.22649143443939576,0.24600553552678814,0.179492805480593,0.25683671801075575,0.36837142341915474,0.4207337663170189,0.15899427722995138,0.21554664128142842,0.2399219779671403,0.1891066351817135,0.3090443595295425,0.3690277621450866,1.3430269867423257,0.2094088525297513,1.6975542183503927,1.1531146949249653,1.4240979926343305,1.029381975536675,1.3038880137892357,1.5950160657481978,1.45927930978647,1.2168324548345146,1.2322539181841545,1.200837037882392,1.1204219329098921,1.3891393457860648,0.27075912770534305,0.1032670025069771,0.24166488236659334,0.22002312139041352,0.38240932255048,0.4007825518076444,0.24854164232054748,0.07558425695314215,0.29524455905227986,0.1838403320538352,0.4051735322899983,0.2950977557290581,0.44663064820017984,0.1873979152972428
21,0.5032509859494613,0.2654308093556904,0.5425873998714992,0.16440374609172673,0.6564792913854443,0.6120038204150512,0.8930260764798494,0.2164090385479871,0.6768060089640058,0.8661972076548221,0.4871682118333398,0.5273778317340738,0.6610840544698631,0.4339717707093039,0.27576896771147574,0.08452779970423373,0.22373289457344137,0.2454281633219435,0.1740848143743404,0.25862035777841336,0.3819024893190357,0.4213615772925405,0.15743494454435342,0.21657757449080348,0.23705391562626807,0.18600743694157224,0.3182587948722908,0.3729785705510635,1.3725452191692913,0.2050966854423626,1.2336821975851695,1.4158797534666685,1.255575473040795,1.362709487986907,1.034315549684526,1.5634894663997847,1.3271883870760193,1.6261523587785107,1.4821198091498533,1.1970452307035253,1.375402875954226,1.2525211695732439,0.3004008431086731,0.1105574461172431,0.17457808489673798,0.3581886282715523,0.37214056200421486,0.3160489112632991,0.36436856274149654,0.0047628024266222445,0.3157349430990706,0.36540779395934,0.17271023812999614,0.24975386430103935,0.2044409074336446,0.4129414217259524
22,0.6379701005785223,0.27744252496407207,0.5033881101959894,0.17730936387961838,0.6534171064733796,0.7508610129189754,0.9108906723289256,0.22788725631880447,0.6446836330652731,0.8573748546542772,0.5290556656657158,0.4752311849374172,0.6943674430372553,0.4239479814206727,0.23200116990815425,0.09039844458427435,0.2284973465368408,0.2457230977059205,0.18077528651428548,0.23762832786871693,0.3829815145974504,0.4211416716087246,0.16206813445253143,0.2194840742925819,0.23592953795540533,0.18427700395070673,0.31963004125504185,0.3721241814473075,1.331807764673567,0.12427727353606008,1.1233970714281378,1.4388419846926992,1.2357857923686724,1.1513809457032056,1.2759084965870051,1.5748925981059374,1.4222226445215989,1.5573782433674532,1.5246907693661351,1.2751886841719222,1.4534440153230235,1.55381108562685,0.44723875281802905,0.1404881820982241,0.6475466096091322,0.34718520913338147,0.44900111999713177,0.31156099090854406,0.45089596265584186,0.6204887674739822,0.41332928913421185,0.3304183011901496,0.1801558902305929,0.3784477919337028,0.4718320929213377,0.5130937672872765
23,0.6259292635710865,0.262469562109225,0.5158673004456883,0.16702980056259764,0.6433377767101962,0.751674140474583,0.891141774052594,0.22246192689146743,0.6360201184736771,0.9134290465174958,0.4746850063373463,0.483149185065754,0.7205298191407881,0.43861175212578063,0.29127713902539787,0.1009190049309378,0.22567290301767642,0.24591008825925953,0.1762233796168352,0.25047489984973803,0.3796161759090233,0.42070165073050414,0.16111274777300824,0.21632856384937596,0.23591403021242546,0.18369033444703026,0.31904887880855665,0.36969830678202975,1.2918177840588099,0.2139401161616448,1.1020679031153662,1.3969302959075096,1.3208500533655478,0.8786430254345111,1.096654279132126,1.4267086462840792,1.35192880734612,1.5473454652107976,1.4688278527272611,0.9069726373669214,1.381756824868417,1.0252345001661705,0.31247069210046297,0.1613306338524661,0.5502622184383458,0.23255370054549318,0.4114073860737478,0.14922585844144337,0.3947646001145342,0.2336235679760985,0.41263812196106575,0.2832856957980794,0.4004716760738492,0.29393489325807953,0.5461434417382909,0.2116163576580607
24,0.5271866372098462,0.31148938783224134,0.5024275641705677,0.1592619898848746,0.6839190063585794,0.711461530938793,0.9334363533496559,0.24248774760620945,0.6489573906057617,1.0079950315007518,0.4641542168387365,0.42308343821920635,0.7544267141809072,0.4815075755846284,0.2536394837782717,0.06314659457358222,0.2247669172471181,0.24580097645484483,0.17906296067802457,0.24648540114836615,0.37670366308862,0.4201293454966925,0.16337931944391992,0.20115488016635377,0.23884933691859578,0.18797866712058378,0.30489483775506343,0.3705425647621794,1.196259411641585,0.24256493261914608,1.2998022555917041,1.5526724379975567,1.2606202891968465,0.9426607172383821,1.2565773585699636,1.157175656433094,1.21566466020707,1.2793192271618243,1.3952755803947854,0.9716367125587914,1.3015919048504703,1.4577692111085523,0.33890769406251997,0.13070821030453406,0.23536154894702527,0.11969934660861936,0.2578845094279081,0.500202635564679,0.1580567358856832,0.3300480076021547,0.4992038283553655,0.3057035586156517,0.13221497917412672,0.27323198248162367,0.49240864918921534,0.29590473609897
25,0.5975852767345128,0.24647972309237076,0.5182342886696356,0.17802417170410745,0.675211369584858,0.6884687868594962,0.9973281234207461,0.2540065413590239,0.6383053200784692,0.8952868524729567,0.4883962087563336,0.40023535219842604,0.6481851532414853,0.47391124788205335,0.24997897598374183,0.10869629518544138,0.22872586639639195,0.24574825077338255,0.17765286636550867,0.25357460082388267,0.3603049785759192,0.4204205606128852,0.15312906390801978,0.20672040899195815,0.23956709586819858,0.19098020177403685,0.3117490775173529,0.36981504052132497,1.2172726003711505,0.146800092776263,1.1683508344587266,1.3629509332584866,1.1852013856754207,0.9232041104460069,0.8918641531722603,1.367761661097772,1.462278748821277,1.1811766927676637,1.0522438460352201,1.399207777681882,0.8258717326850233,1.413973248198543,0.4805252333164149,0.2651997387872587,0.7569806780900998,0.5186709134948422,0.4816490596983658,0.06187735000526512,0.0753416042259788,0.6675621543792827,0.18875864316203297,0.24714406967045127,0.044584329559230015,0.1995923125749242,0.7647138432020475,0.8891029360725207
